Date,AMZN Percent Change Rate,APPL Percent Change Rate,Bitcoin Percent Change Rate,DOW Percent Change Rate,Ethereum Percent Change Rate,META Percent Change Rate,Solana Percent Change Rate,MSFT Percent Change Rate,S&P 500 Composite Percent Change Rate,NASDAQ Composite Percent Change Rate,S&P Gold Percent Change Rate,NVDA Percent Change Rate,TSLA Percent Change Rate,Oil Percent Change Rate,XMAG Percent Change Rate,Silver Percent Change Rate
2020-09-09,103.77066771645543,103.98865449388406,101.00816779940524,101.59842099655684,104.0635466374226,100.94409204897477,145.8711507293355,104.25836376196584,102.0145024971187,102.70905602944036,100.60193574048704,106.73214135818014,110.9233215226674,103.7633013236439,,100.33874181873898
2020-09-10,97.13945683333284,96.73542448005456,101.1795814720994,98.54730432236823,102.04784961549416,97.94315358760775,96.55565123191025,97.19816366131856,98.24152093581566,98.00772961775552,100.48060026709776,96.82894219425874,101.38148448768278,98.22411205602803,,100.77165714596252
2020-09-11,98.14526110906392,98.68710899638737,100.38839774815864,100.4759832908292,104.30656730581372,99.44794658510204,97.7100773855758,99.3475191118469,100.05330634075928,99.39521538812352,99.16493970952142,98.80358680290452,100.37162708030375,98.80315762668702,,98.43905391632116
2020-09-12,,,100.6130178485122,,103.9869420956866,,98.0892094803474,,,,,,,,,
2020-09-13,,,98.82442474441598,,94.2720395244712,,97.85988714131348,,,,,,,,,
2020-09-14,99.57480537317647,102.99553571428572,103.38753982594991,101.18446564041172,102.6667758488918,99.82746333595888,100.11655369137809,100.67637112189382,101.27418085166885,101.87127713973769,100.811230248307,105.8185704303506,112.58314552479074,99.40721649484536,,101.83252838642474
2020-09-15,101.71319735608142,100.16037449612068,101.10534296466427,100.00810907455453,95.41913700050516,102.35581439038135,89.7490885695904,101.64062119663112,100.52193856138835,101.20895569634564,100.1277027499825,100.92213512736652,107.18271464246573,102.51490795955404,,100.42969106261924
2020-09-16,97.52766837867895,97.04864116323353,101.5201838863342,100.1313777879381,105.5363611033714,96.73298583070256,86.45502645502646,98.21343040521124,99.53810419851816,98.75025915255328,100.21839020214196,96.33207605265184,98.22125133404484,104.27415275670208,,100.03290744762916
2020-09-17,97.74633702608752,98.40363863372872,99.88579844396584,99.53482365749892,102.69292710615944,96.6985428051002,113.82714099577524,98.95635210924164,99.15876283787576,98.73136617718524,98.95488302360448,99.5924727316313,95.8506872171965,102.71646859083192,,98.64741751754195
2020-09-18,98.21120539230836,96.82798622439732,99.84042356359348,99.12350306322348,98.77368434583644,99.10132642649714,108.03010857123036,98.75807008033118,98.88174297961577,98.92761688975902,100.62541290464657,97.79997592971476,104.4210387598986,99.5513577331759,,100.15934506802137
2020-09-19,,,101.46450858062886,,99.38313378448724,,97.3221166195736,,,,,,,,,
2020-09-20,,,98.53601455414314,,97.99910955137103,,94.45067634444078,,,,,,,,,
2020-09-21,100.18816139916277,103.0325720703856,95.53986609133165,98.15702260008344,91.2103476843315,98.265552607611,96.66061198826324,101.07290782973202,98.84288756940114,99.8658424501171,97.37558541602836,102.69088462832156,101.63749895680174,95.75426944971537,,89.90306310537925
2020-09-22,105.69233939205598,101.57158430232558,100.99228053959833,100.51746556798552,100.15235862877236,102.65968164416684,105.09540329575022,102.40940061222474,101.0517942372282,101.7148476639329,99.8426782455478,100.96266766794756,94.4012785328382,101.16423086450337,,100.58850014529416
2020-09-23,95.87310921415536,95.8053841337984,97.14851201406748,98.07590685784102,93.60189573459716,97.75073601570166,98.16381266762949,96.7071642078874,97.62785885986422,96.98412206165104,97.945291818984,95.93283641140071,89.65893501166819,100.61214495592556,,94.15759950313108
2020-09-24,100.66436433700238,101.0268857356236,104.89178550736418,100.19545546428984,109.07016721362714,100.20480282708216,110.105786745131,101.29617627997408,100.2987407782707,100.369416316577,100.45504688361832,101.84925518401822,101.95335946120532,100.36505232416646,,100.45189924319348
2020-09-25,102.49487547147318,103.751617076326,99.5514418555423,101.33699092761483,100.76224317276557,102.119985572877,101.60341042853054,102.278655445642,101.59767633116591,102.26090606778126,99.43536948066804,104.25817946226108,105.0414154674993,99.19980601357904,,99.56311172238084
2020-09-26,,,100.52742917468342,,100.74510138497853,,97.9647430879544,,,,,,,,,
2020-09-27,,,100.2493530116358,,100.91460832745236,,100.93009876306454,,,,,,,,,
2020-09-28,102.54981212420805,102.38688991806195,99.40510395677089,101.50916539216222,99.01255979188228,100.78486774978415,93.73297865602636,100.77952073910114,101.61105485590244,101.86886772052384,100.85681680134,101.2521555407106,103.40256296950952,101.66218528477148,,102.22009677699768
2020-09-29,99.08098486161214,99.24321503131524,101.2846549817766,99.52363792712168,101.66685501186576,101.93520753835372,99.68242170343592,98.95912910618792,99.5187373194892,99.70973742345414,101.11051291644232,101.46375143843498,99.494301994302,96.97042558307284,,103.62121424044008
2020-09-30,100.1224212052606,101.507581733719,99.32519519632147,101.1985723787786,99.99166342466516,100.04201841170402,98.1765802406372,101.48123130367654,100.82537093722924,100.74206716131798,99.5956897640922,102.3038303921124,102.37189491015822,99.92561368708157,,96.11567420814954
2020-10-01,102.30346838249072,100.84621362576634,98.58351071772462,100.12670210966212,98.12133507489648,101.80603283696068,98.97124313874409,101.01269433746968,100.52928932500744,101.4237730702726,101.09643161347614,100.62081962972542,104.46381307284516,98.63523573200992,,103.2432902768362
2020-10-02,97.01172832990818,96.77198390273138,99.54958001984956,99.5179549123015,98.63199932024811,97.49090499943742,91.49952910809589,97.0488562552951,99.04283009938476,97.7796337971714,99.5464649361824,95.94403026185316,92.6208959699893,95.59748427672956,,99.08237872612168
2020-10-03,,,99.76177064077868,,99.3424075350333,,96.97697468740468,,,,,,,,,
2020-10-04,,,101.1798962241402,,101.67943344413932,,99.0683596053304,,,,,,,,,
2020-10-05,102.3744,103.079101044063,101.11546624838088,101.68274102231672,100.56856947919034,101.81195660537044,105.23767954924212,102.03210630971434,101.79755348759424,102.32478135479664,100.65548972645912,104.4417904963138,102.55125455955444,104.6842105263158,,102.21517718266529
2020-10-06,96.8979744936234,97.13304721030045,98.3288876664165,98.66466017541168,96.32236544549978,97.73663328924998,81.96968554407661,97.87527331495389,98.60119754857524,98.43026554623036,99.41139636819034,100.68902327286054,97.2514558474572,103.74560080442434,,97.4206189378175
2020-10-07,103.08810436263695,101.69671261930011,100.5733953610134,101.91086517868588,99.55685986793836,99.7912317327766,105.81876724931004,101.90374435432956,101.7405793004954,101.88263138077563,99.0569772882698,101.65617151384996,102.73448058710096,98.425006057669,,99.90782879567718
2020-10-08,99.83915836642475,99.90441432047272,102.18747365029644,100.43121936328632,103.27201980898477,102.18503021850304,102.7515757444034,100.35743220702471,100.800713565047,100.49610193055628,100.22709930598452,99.10269263821256,100.1457323899054,103.397341211226,,99.95387588157293
2020-10-09,103.01201987118208,101.7395842393668,101.5381770777294,100.56776465927966,107.54124564708567,100.26160145586896,107.09027836534396,102.48361667774716,100.87906859346126,101.39182451943704,101.64137981039391,99.45153807799866,101.89711727486788,99.11904761904763,,105.16843712074773
2020-10-10,,,102.06758877657458,,98.3437732243338,,94.80524610887257,,,,,,,,,
2020-10-11,,,100.72103551557312,,100.96081183201986,,100.9500395849827,,,,,,,,,
2020-10-12,104.75499368658056,106.35205608275626,101.47412197326317,100.87669526951156,103.3682634730539,104.2730194743808,106.64135055929336,102.59024141606044,101.64187131341076,102.55890790453148,100.13999732489188,103.36559421048044,101.91239587271986,97.2856113379774,,100.62626984117324
2020-10-13,100.02033151995538,97.34726688102892,98.95481474406677,99.45310831167174,98.54142960587566,100.14143245693565,93.1336120142437,100.6594399277326,99.36930921108475,99.89592683218451,98.22175918505458,100.15605229860816,100.98349558749618,102.07407407407408,,95.48085547754827
2020-10-14,97.67919317696732,100.074318744839,100.0252765728936,99.42185809459686,99.3832668486248,98.4355761570218,96.03108636023606,99.10257560800504,99.33768611561165,99.19781859253702,100.66996056389104,98.92688199211128,103.28001864547602,101.13691340106436,,101.15419693108988
2020-10-15,99.25498928266704,99.60392771680831,100.57978546649898,99.93056042645718,99.72272835300642,98.12375836950925,98.16073051456269,99.45666938331972,99.84721971410308,99.53384944679672,100.0846511292821,99.11105120146432,97.307609514934,99.52164553934465,,99.29814675452076
2020-10-16,98.02495020442394,98.59995029409328,98.43418491700672,100.39344849127193,96.69791335663596,99.70380923815236,94.33912353407987,100.0,100.01349279714296,99.6388042551266,99.86863179110654,98.86542591267,97.94822715464552,99.35111751982696,,100.72747770831198
2020-10-17,,,100.49344662560816,,100.86261193416765,,103.06103374147116,,,,,,,,,
2020-10-18,,,101.0690173237588,,101.44439617723717,,100.43984945358908,,,,,,,,,
2020-10-19,97.99860054816956,97.44580742732316,102.24856936167586,98.56363858183737,101.68879134996254,98.29654420336178,92.96613995485328,97.52344532459254,98.3670177191064,98.3491495567002,100.27839844313102,97.72870434058574,97.98937885473676,99.8790517658442,,101.18182983685357
2020-10-20,100.30556153167396,101.31919296430418,101.3777676050805,100.40208658001904,96.99170943545204,102.3565416985463,91.54040404040404,100.20072822332182,100.47272769717412,100.32764520580406,100.19316987268758,101.09425239668688,97.93656430610682,100.79922499394527,,101.13558296355583
2020-10-21,99.00311158498108,99.45536550080844,107.54437928753472,99.65392374594605,105.93183544990774,104.17476453879505,100.19628647214851,100.06988120195668,99.78043170148004,99.72387420125403,100.73621722443416,99.11545930892969,100.1658766256158,96.32388274867851,,101.04262832745788
2020-10-22,99.73186308062316,99.04167023188155,101.1690500645318,100.5417779419386,105.8660792048773,99.78115021705592,103.67977974268014,100.04189944134076,100.52189453829942,100.1856384456176,98.7092409446576,98.78889151780432,100.74531516183988,102.96832127712644,,97.88863921347324
2020-10-23,100.88150107039417,99.38660907127432,99.77223499016856,99.90096482611904,98.84823848238484,102.39824536171436,100.0408538453682,100.62357485225,100.34457896215136,100.3673732249494,100.03156366391012,101.71618890801584,98.78813499612484,98.61918604651164,,99.84593510885458
2020-10-24,,,101.45527288303842,,100.83227259375307,,97.7131189382338,,,,,,,,,
2020-10-25,,,99.26536761492142,,99.19644591182754,,93.64747675269042,,,,,,,,,
2020-10-26,100.0823867182624,100.00869262865088,100.34348327138008,97.7053929036896,96.4513839602555,97.3032760981776,93.7130425080888,97.15580631734728,98.14104617373512,98.3604484823714,100.02614449793548,96.69543718681707,99.91676770558448,95.94694178334562,,98.98078795716206
2020-10-27,102.47237327878666,101.34724033029116,104.48511624902837,99.19744645007582,103.06513409961686,102.2301613077839,101.85130067265908,101.50894897182026,99.69743925997582,100.63747145420258,100.32536885652225,101.94502785133778,101.04694514298684,101.68970814132103,,100.61535781879938
2020-10-28,96.24048710872007,95.368782161235,97.2452981126921,96.56543904768527,96.0289519682907,94.48621553884712,88.72004675628288,95.04337631887456,96.47120931494568,96.2692070490362,98.2903909731206,94.25385166606952,95.60610341904491,95.31722054380664,,95.09907971163774
2020-10-29,101.52492427547917,103.705035971223,101.26586944467093,100.52473703758868,98.80274829513408,104.91650166249484,94.38076416337286,101.0065127294257,101.194730711733,101.64218205212782,99.40315696149312,103.14405638710696,101.18464607654792,96.5662968832541,,100.06431700128545
2020-10-30,94.55436140030707,94.39819632327438,100.9320893521598,99.40917007356958,99.15410363527856,93.6901328205676,100.37691072799608,98.90093786635404,98.78704937298156,97.55041978116488,100.63720622310495,96.237714987715,94.45274065982052,99.37089715536104,,101.19113873588856
2020-10-31,,,101.67066120215723,,101.13312223588832,,107.76023920450596,,,,,,,,,
2020-11-01,,,99.56130931457236,,102.85669927029966,,103.76201845518489,,,,,,,,,
2020-11-02,98.9569026563246,99.91732500459304,98.84937529757946,101.59782805566458,96.48553459119496,99.33487894796852,91.6542288557214,99.93085395367216,101.23181934947216,100.4217533833291,100.67063198384636,100.3733843944471,103.21353385900063,103.99119185246352,,101.64711830213106
2020-11-03,101.46214985621474,101.53534982072264,102.91876939617327,102.06120322896336,101.1446301462728,101.50749923477196,95.793187678111,102.02639252705976,101.7799313644932,101.85222872505958,100.94569942731636,103.48705964644536,105.8400803575642,101.0322922181048,,101.24552103605431
2020-11-04,106.32296836711596,104.08366533864542,101.14298449198137,101.33780785537716,103.67859352443804,108.32265359969844,98.54086981158804,104.82488010463597,102.20470384309444,103.854731433968,99.25646212632051,105.95107338991512,99.31118188251943,103.95598637673564,,98.18555861261478
2020-11-05,102.49416875439658,103.54936929099608,110.0868067893722,101.94817086965296,103.59034287277156,102.54019068828728,100.68286371477862,103.1886870927492,101.94601909718187,102.58955825233504,102.66852660374282,102.65109501750725,104.06430137671592,99.47076612903226,,105.4768655254492
2020-11-06,99.6800120409392,99.7143577249433,99.92625998301996,99.76477782106348,109.79526198305452,99.56902402606218,135.64646248304416,100.192574678669,99.97122875984562,100.03616201592304,100.32820440429136,102.83898305084745,98.14195713209617,96.47833797821129,,101.88709383972072
2020-11-07,,,95.33629094610698,,95.1403462749213,,106.39473684210527,,,,,,,,,
2020-11-08,,,104.56820136688404,,104.38638818041863,,106.64358149888696,,,,,,,,,
2020-11-09,94.93774480049044,98.00320161765944,98.88429228711168,102.94657421072328,97.80321373541712,95.010395010395,94.1599406252899,97.6175576613624,101.16998723443056,98.4745986416404,95.0692954377572,93.60527400082408,97.97881195980648,107.484243697479,,92.35358165208848
2020-11-10,96.54169874099004,99.69910591471802,99.69990287072916,100.90181175164116,101.32787180410516,97.72572371489042,111.63604118429478,96.62072439214248,99.86001971553304,98.63477033032888,101.26446456816733,93.6848901018282,97.41254807007547,103.22501832396776,,103.21300273052444
2020-11-11,103.37295965100724,103.03526774165732,102.6656570608762,99.92083864134771,101.8835236106792,101.48662041625371,88.25735845726138,102.6254679872992,100.76518884341692,102.01292035735244,99.27929409185576,105.07439310884884,101.64972179312754,100.59171597633136,,99.20232470899003
2020-11-12,99.1359059600496,99.76567076742823,103.7723731322218,98.9201170298422,100.80444735120994,99.49363425925924,95.445,99.4874163010852,99.00214406072789,99.34806383272968,100.7176571255072,100.28916380980772,98.71263124508695,99.2,,100.16082415457994
2020-11-13,100.59576629756806,100.0419427900344,100.226464208538,101.37426982029336,103.00612037457556,100.67980223934856,105.51102729320552,100.496658002228,101.3610365817456,101.0222390365504,100.68057040021192,98.8124962844064,99.2083250457366,98.45825426944972,,101.93083509672115
2020-11-14,,,98.5747287606085,,96.72678410212264,,95.23856809493071,,,,,,,,,
2020-11-15,,,99.23995653923612,,97.29324940308229,,106.38619539151289,,,,,,,,,
2020-11-16,100.071912324494,100.87204427301693,104.78509111385551,101.59644855241604,102.74858889409457,100.72576277306374,110.87371980202872,100.33254815020092,101.16480481988202,100.80173873495364,100.05806990164412,101.64172369707453,99.8996083477091,102.89086966995906,,100.1090452726236
2020-11-17,100.14691510223376,99.24355777223607,105.7317919399521,99.4421117018648,107.00032569753554,98.58044164037857,97.22443206930082,98.72485384155044,99.52080421074687,99.79210223303504,99.85218905292176,99.31189096801404,108.21384988605456,99.60196675251696,,99.39078885867043
2020-11-18,99.03688537660334,98.86087612027808,100.81475815880788,98.84186970236726,97.0819213052213,98.89818181818184,96.15874170379124,98.42394852186888,98.8436167589686,99.17860990609564,99.3606567798534,100.0484268716986,110.19678227322348,100.86976962858483,,99.1800297851436
2020-11-19,100.37224758972908,100.51681775819708,99.87905304749138,100.15221604963853,98.49501473631403,100.3566569842262,98.56757906679904,100.63483039605836,100.39464206133208,100.87369509219089,99.3446608597099,100.085636840224,102.59534822360436,100.41948263807971,,98.3628714882026
2020-11-20,99.43471649203406,98.90424814565073,104.68940315756883,99.25466103951295,108.22775407992192,98.81292591778411,100.87769784172662,99.0443461067696,99.32074586738212,99.5821821783143,100.60538034077943,97.37729068547576,98.06517476819651,101.62450684613596,,101.31069202475447
2020-11-21,,,100.3635605017936,,107.1924389191733,,113.26011505729092,,,,,,,,,
2020-11-22,,,98.42038854521358,,102.33051622580764,,90.31147678616406,,,,,,,,,
2020-11-23,99.96741304768663,97.0257371740242,99.78779521095396,101.12013335392784,108.90597068287452,99.52910641453468,105.91242911592452,99.8669138267028,100.56359169538504,100.22100435513546,98.18472793781436,100.39884472562235,106.58485459546463,102.76318794245265,,97.0264537697476
2020-11-24,100.63484583929072,101.15942028985508,104.06574742109368,101.53751427363544,99.30238665835002,103.16283574861232,100.1623804090231,101.784779401266,101.61617178044438,101.31434867104838,98.19959949704278,98.61263318112633,106.42517964932452,103.62222222222223,,98.59464644132224
2020-11-25,102.14909270507944,100.7467222366936,98.16275343700372,99.42165808433934,94.136899350381,99.51971688574316,99.29018972089555,100.00467595623304,99.84155844870318,100.47410846092946,100.01612413688446,102.13849680112985,103.3526786534188,101.43684323396953,,100.27477710749253
2020-11-26,,,90.95698729909805,,91.27831431079896,,84.33431887383611,,,,,,,97.92811839323468,,
2020-11-27,100.32244189295685,100.48263380160304,100.02361462334112,100.12687266904943,99.77877382990592,100.8055444682318,97.37847313065774,100.6359003132744,100.23969253233784,100.9215008599021,98.72545021764076,100.20022969746428,102.04878084473536,101.20898100172712,,96.5619054082184
2020-11-28,,,103.69432338554346,,103.67471273232051,,101.38635142396562,,,,,,,,,
2020-11-29,,,102.56615641464724,,108.67705582623572,,101.51049395802416,,,,,,,,,
2020-11-30,99.14563082488874,102.10995797238184,108.58793443185112,99.0915190952168,103.71149897330596,99.6976350743314,102.67321046311282,99.46104167634624,99.54045102862564,99.94174924319076,99.5965611642092,101.05721158559116,96.8997707081007,99.9146757679181,,99.91575799159476
2020-12-01,101.64265602707036,103.0827383452331,95.60472317273668,100.625129897998,96.09793924994638,103.4588583601112,100.371217899822,100.99967300415751,101.12711679547606,101.2818536996444,102.13434923084344,99.914188710219,103.02325581395348,100.4056362083689,,106.65217237474631
2020-12-02,99.48603761397231,100.29335071707952,101.83628526844556,100.20074490543163,102.48094224297782,100.3385098586634,107.45262944573916,99.61148883030388,100.17911507324332,99.95354149012029,100.6213526223347,101.15384615384616,97.27406115329366,101.6372528173506,,99.96670691466036
2020-12-03,99.47557850246449,99.8862528436789,101.18054043673024,100.2868779361654,101.49273735529158,98.02796327212022,98.8589749634589,99.4753215396759,99.9375853431852,100.22519367384731,100.59499230451594,98.90361401306804,104.31772944612688,101.19246861924688,,100.25806566344492
2020-12-04,99.24216987319288,99.43875061005367,96.44449299444034,100.82997658954832,93.63486299108618,99.23718289870496,88.4008203367196,100.05601194921584,100.88362351093076,100.7033104471293,99.94029293777405,101.21155568826514,100.95387457512466,101.50919991730412,,100.4815843497162
2020-12-05,,,102.08389896634333,,105.2111980819406,,106.79794982465609,,,,,,,,,
2020-12-06,,,101.09284546500984,,99.70676943699732,,93.48320282899722,,,,,,,,,
2020-12-07,99.8551815290048,101.22699386503066,99.24157260681729,99.50867455637751,99.07234686160828,102.10225241329996,98.7408808430154,99.96734465385332,99.8064404507018,100.44703924751067,101.4132890241398,100.35771446272764,107.13141025641023,99.0427698574338,,102.2228654566959
2020-12-08,100.61082963901202,100.5090909090909,95.492538428688,100.34616137990986,94.13261411632998,99.23664122137404,91.01904553415062,100.8026506136544,100.27871374554438,100.50175919232905,100.47680412371132,98.1127083517065,101.26523934181002,100.43183220234424,,99.76961639248287
2020-12-09,97.69961193344014,97.90963177359706,101.33660448757472,99.65178492126304,103.29224781057412,98.0663373323924,99.7654981660754,98.0510161566594,99.2050779931123,98.06227086722558,98.05877718536436,96.85992509363297,93.01410814738357,99.93857493857492,,96.94539090254048
2020-12-10,99.9126989240384,101.1988832320578,98.34082146771092,99.76869719819308,97.51923378866384,99.71214738054115,94.52145612343298,99.39565627950896,99.87148839311482,100.54186134152418,99.94020870897522,100.32093915302995,103.73709696550704,103.11411595984428,,100.42206365873876
2020-12-11,100.4813815295229,99.32651736449203,98.90613956299002,100.15703720691778,97.39530224154277,98.7117494226328,91.74902760951348,101.30153904617138,99.8735039938933,99.77478294444298,100.33746202383732,100.31528718885625,97.27623666835228,99.36419630439102,,100.00415899466051
2020-12-12,,,104.11178623238725,,104.288889297063,,103.63472096740564,,,,,,,,,
2020-12-13,,,101.9385680563351,,102.95008630103209,,105.2910407725322,,,,,,,,,
2020-12-14,101.30117249921383,99.48533616534596,100.52901334125896,99.38488409748,100.30109660753084,100.23396088466458,101.56041016495764,100.44077651692768,99.56407330774732,100.5022673529452,99.37579190579116,102.27153966741464,104.89185068607682,100.51989602079584,,99.80443168081368
2020-12-15,100.2581589308736,105.00903268188536,100.84752036251574,101.13108663147092,100.4008255300278,100.4960064189066,110.28471089928507,99.9673202614379,101.29212143145013,101.24613747222678,101.26657041606512,100.38846477518636,98.97161713943302,100.99462900338176,,102.48488117103014
2020-12-16,102.39611768274187,99.94526118235846,109.94658331382934,99.85175157975463,108.2461266648546,100.04354926510617,101.38178096212896,102.40508102554524,100.17728480872188,100.50122825933344,100.20459742447947,99.116799520976,98.34506093092158,100.11818002757532,,101.64355089802748
2020-12-17,99.84942733017378,100.69634613879975,106.81591342452371,100.49355752069174,101.34655827238772,99.56832444589546,94.22850412249706,100.06384531192997,100.57576388007034,100.84182651706128,101.68425137197654,100.74608268831416,105.31976492123898,100.72791658469409,,104.46267658146948
2020-12-18,98.93605844107688,98.41103341103342,101.272959950464,99.5897485989182,101.25278741328049,100.69950451763332,101.27380952380952,99.6217300154954,99.64888998732027,99.92863158307055,99.92004433904836,99.4805603651818,105.961260247181,101.89453125,,99.42145220553442
2020-12-19,,,103.1607498542683,,100.6607019958706,,98.1956036205478,,,,,,,,,
2020-12-20,,,98.62373166577844,,96.96279076834251,,93.58352786257257,,,,,,,,,
