,Date,Silver Price,Silver Percent Change Rate
54,11-15-2000,4.671999931335449,99.85039603268216
55,11-16-2000,4.659999847412109,99.74314888485219
56,11-17-2000,4.644999980926514,99.67811444255894
57,11-20-2000,4.642000198364258,99.93541910496074
58,11-21-2000,4.626999855041504,99.67685603873865
59,11-22-2000,4.625,99.95677857998363
60,11-27-2000,4.695000171661377,101.51351722511086
61,11-28-2000,4.697999954223633,100.06389312998031
62,11-29-2000,4.614999771118164,98.23328684729235
63,11-30-2000,4.673999786376953,101.2784402640283
64,12-01-2000,4.639999866485596,99.27257335375892
65,12-04-2000,4.714000225067139,101.59483536014824
66,12-05-2000,4.703999996185303,99.7878610860335
67,12-06-2000,4.754000186920166,101.06292922566776
68,12-07-2000,4.723999977111816,99.368948072596
69,12-08-2000,4.6479997634887695,98.39118937359707
70,12-11-2000,4.656000137329102,100.17212509138183
71,12-12-2000,4.659999847412109,100.08590442364769
72,12-13-2000,4.623000144958496,99.20601494280818
73,12-14-2000,4.5980000495910645,99.45922356514103
74,12-15-2000,4.563000202178955,99.23880280481463
75,12-18-2000,4.574999809265137,100.26297625585138
76,12-19-2000,4.585000038146973,100.21858424696725
77,12-20-2000,4.5960001945495605,100.23991616818032
78,12-21-2000,4.598999977111816,100.06526941765175
79,12-22-2000,4.611000061035156,100.26092811443925
80,12-26-2000,4.623000144958496,100.26024905149636
81,12-27-2000,4.583000183105469,99.13476183000668
82,12-28-2000,4.586999893188477,100.08727274543328
83,12-29-2000,4.585000038146973,99.95640167673704
84,01-02-2001,4.545000076293945,99.12759080653807
85,01-03-2001,4.489999771118164,98.78987229367378
86,01-04-2001,4.5320000648498535,100.93541861631832
87,01-05-2001,4.554999828338623,100.507496980575
88,01-08-2001,4.545000076293945,99.78046646714529
89,01-09-2001,4.550000190734863,100.11001351720536
90,01-10-2001,4.534999847412109,99.67032213859466
91,01-11-2001,4.557000160217285,100.4851226801635
92,01-12-2001,4.622000217437744,101.42637820792527
93,01-16-2001,4.677000045776367,101.18995728583312
94,01-17-2001,4.710000038146973,100.705580330289
95,01-18-2001,4.794000148773193,101.78344182475354
96,01-19-2001,4.749000072479248,99.0613250960065
97,01-22-2001,4.774000168,100.526428619482
98,01-23-2001,4.776000022888184,100.04189054917904
99,01-24-2001,4.768000126,99.83249797215565
100,01-25-2001,4.784999847412109,100.35653777187233
101,01-26-2001,4.804999828338623,100.41797244648463
102,01-29-2001,4.802999973297119,99.95837970628617
103,01-30-2001,4.796000003814697,99.85425839014492
104,01-31-2001,4.790999889373779,99.89574406928814
105,02-01-2001,4.789999961853027,99.97912904312585
106,02-02-2001,4.768000126,99.54071323531876
107,02-05-2001,4.677999973297119,98.11241295460317
108,02-06-2001,4.6529998779296875,99.46558154104027
109,02-07-2001,4.611000061035156,99.0973604556977
110,02-08-2001,4.559999942779541,98.89394670178847
111,02-09-2001,4.552999973297119,99.84649189538904
112,02-12-2001,4.552999973297119,100.0
113,02-13-2001,4.552999973297119,100.0
114,02-14-2001,4.579999923706055,100.5930145083964
115,02-15-2001,4.513000011444092,98.53711979523904
116,02-16-2001,4.487999916,99.44604264611795
117,02-20-2001,4.418000221252441,98.44029197732368
118,02-21-2001,4.406000137329102,99.72838199813539
119,02-22-2001,4.413000106811523,100.15887356478082
120,02-23-2001,4.431000232696533,100.4078886347006
121,02-26-2001,4.442999839782715,100.27081034655869
122,02-27-2001,4.414000034332275,99.34729222380845
123,02-28-2001,4.4720001220703125,101.31400288370888
124,03-01-2001,4.394999980926514,98.27817220389181
125,03-02-2001,4.419000148773193,100.5460789067312
126,03-05-2001,4.415999889373779,99.93210546959934
127,03-06-2001,4.4079999923706055,99.81884290752761
128,03-07-2001,4.427999973297119,100.45372007625069
129,03-08-2001,4.475999832,101.08400765565362
130,03-09-2001,4.487999916,100.26809840148357
131,03-12-2001,4.408999919891357,98.23975049939278
132,03-13-2001,4.419000148773193,100.22681399554396
133,03-14-2001,4.427999973297119,100.20366200997807
134,03-15-2001,4.324999809265137,97.67388968714722
135,03-16-2001,4.288000106811523,99.14451551247814
136,03-19-2001,4.295000076293945,100.16324555289312
137,03-20-2001,4.328000068664551,100.76833508229133
138,03-21-2001,4.322999954223633,99.88447055541613
139,03-22-2001,4.334000110626221,100.25445654682092
140,03-23-2001,4.3420000076293945,100.18458460542166
141,03-26-2001,4.359000205993652,100.39152921083341
142,03-27-2001,4.414000034332275,101.26175328606313
143,03-28-2001,4.354000091552734,98.64069002462938
144,03-29-2001,4.317999839782715,99.17316832767496
145,03-30-2001,4.2779998779296875,99.0736460551828
146,04-02-2001,4.297999858856201,100.4675077488827
147,04-03-2001,4.296000003814697,99.95347009987952
148,04-04-2001,4.322999954223633,100.62849046519926
149,04-05-2001,4.341000080108643,100.41638043200587
150,04-06-2001,4.321000099182129,99.53927711224523
151,04-09-2001,4.301000118255615,99.53714463162592
152,04-10-2001,4.310999870300293,100.23249829736656
153,04-11-2001,4.353000164031982,100.97425875655996
154,04-12-2001,4.357999801635742,100.11485498312338
155,04-16-2001,4.432000160217285,101.69803492312614
156,04-17-2001,4.360000133514404,98.37545071976372
157,04-18-2001,4.356999874,99.93118671049247
158,04-19-2001,4.419000148773193,101.42300382295566
159,04-20-2001,4.434999942779541,100.36206819343035
160,04-23-2001,4.434999942779541,100.0
161,04-24-2001,4.447999954223633,100.29312314795531
162,04-25-2001,4.364999771118164,98.13398866997164
163,04-26-2001,4.376999855041504,100.27491602640488
164,04-27-2001,4.356999874,99.54306644496533
165,04-30-2001,4.320000171661377,99.15079863647883
166,05-01-2001,4.349999904632568,100.69443823562753
167,05-02-2001,4.360000133514404,100.22989032416267
168,05-03-2001,4.329999923706055,99.3119218144572
169,05-04-2001,4.327000141143799,99.9307209557711
170,05-07-2001,4.294000148773193,99.23734709280868
171,05-08-2001,4.303999900817871,100.2328773101588
172,05-09-2001,4.386000156402588,101.90521044317715
173,05-10-2001,4.322999954223633,98.56360693268584
174,05-11-2001,4.309999942779541,99.69928263747978
175,05-14-2001,4.331999778747559,100.51043703619702
176,05-15-2001,4.295000076293945,99.14589786834406
177,05-16-2001,4.438000202178955,103.32945572397756
178,05-17-2001,4.46999979,100.72103619565709
179,05-18-2001,4.552000045776367,101.83445770981494
180,05-21-2001,4.526000022888184,99.42882199853429
181,05-22-2001,4.544000148773193,100.39770494463063
182,05-23-2001,4.559999942779541,100.35210813121711
183,05-24-2001,4.603000164031982,100.94298732000051
184,05-25-2001,4.563000202178955,99.13100238045637
185,05-29-2001,4.5229997634887695,99.12337416353644
186,05-30-2001,4.422999858856201,97.78908003843372
187,05-31-2001,4.395999908447266,99.38955570267828
188,06-01-2001,4.408999919891357,100.29572365138387
189,06-04-2001,4.321000099182129,98.0040865886113
190,06-05-2001,4.328999996185303,100.18513994028113
191,06-06-2001,4.328000068664551,99.97690165115193
192,06-07-2001,4.322999954223633,99.88447055541613
193,06-08-2001,4.357999801635742,100.80961942592468
194,06-11-2001,4.326000213623047,99.26572763953122
195,06-12-2001,4.364999771118164,100.90151538532761
196,06-13-2001,4.40500021,100.91639040044184
197,06-14-2001,4.460000038146973,101.2485771969344
198,06-15-2001,4.393000126,98.4977598301813
199,06-18-2001,4.414999961853027,100.50079297113655
200,06-19-2001,4.393000126,99.50170246787965
201,06-20-2001,4.3379998207092285,98.74800128128265
202,06-21-2001,4.315999984741211,99.49285761002128
203,06-22-2001,4.298999786376953,99.60611217737812
204,06-25-2001,4.294000148773193,99.88370230629917
205,06-26-2001,4.343999862670898,101.16440876025563
206,06-27-2001,4.304999828338623,99.10220912603123
207,06-28-2001,4.293000221252441,99.72126347120407
208,06-29-2001,4.291999816894531,99.97669684820984
209,07-02-2001,4.2769999504089355,99.65051567741098
210,07-03-2001,4.243000030517578,99.20505213267289
211,07-05-2001,4.208000183105469,99.17511555125206
212,07-06-2001,4.235000133514404,100.64163377457389
213,07-09-2001,4.2129998207092285,99.48051211070639
214,07-10-2001,4.235000133514404,100.5222006584722
215,07-11-2001,4.231999874,99.92915562172806
216,07-12-2001,4.241000175476074,100.21267253648492
217,07-13-2001,4.2820000648498535,100.96675047576899
218,07-16-2001,4.186999797821045,97.78140435333833
219,07-17-2001,4.224999904632568,100.90757364811193
220,07-18-2001,4.264999866485596,100.94674468061334
221,07-19-2001,4.2179999351501465,98.89800860945448
222,07-20-2001,4.218999862670898,100.02370620047714
223,07-23-2001,4.238999843597412,100.47404554580508
224,07-24-2001,4.239999771118164,100.0235887605012
225,07-25-2001,4.2129998207092285,99.3632086823954
226,07-26-2001,4.2220001220703125,100.21363165782353
227,07-27-2001,4.202000141143799,99.52629132287409
228,07-30-2001,4.190000057220459,99.71441971631934
229,07-31-2001,4.210000038146973,100.4773265072407
230,08-01-2001,4.2170000076293945,100.1662700574583
231,08-02-2001,4.21999979,100.07113546040263
232,08-03-2001,4.2129998207092285,99.83412394220116
233,08-06-2001,4.177999973297119,99.16924165911269
234,08-07-2001,4.1579999923706055,99.52130251186358
235,08-08-2001,4.138000011444092,99.51899997683475
236,08-09-2001,4.204999923706055,101.61913755622685
237,08-10-2001,4.135000228881836,98.33532232831708
238,08-13-2001,4.136000156402588,100.02418204269416
239,08-14-2001,4.190999984741211,101.32978303333675
240,08-15-2001,4.144000053405762,98.87855090654811
241,08-16-2001,4.190000057220459,101.1100386877865
242,08-17-2001,4.256999969482422,101.59904323023825
243,08-20-2001,4.144999980926514,97.36903947947349
244,08-21-2001,4.184999942779541,100.96501717821688
245,08-22-2001,4.202000141143799,100.40621740971798
246,08-23-2001,4.214000225067139,100.28558028368064
247,08-24-2001,4.182000160217285,99.24062498479474
248,08-27-2001,4.193999767303467,100.28693463956151
249,08-28-2001,4.179999828338623,99.66619123172138
250,08-29-2001,4.182000160217285,100.04785483159833
251,08-30-2001,4.156000137329102,99.37828737704226
252,08-31-2001,4.1620001792907715,100.14437059103483
253,09-04-2001,4.142000198364258,99.51946227619044
254,09-05-2001,4.149000168,100.16899974168292
255,09-06-2001,4.1479997634887695,99.97588805806889
256,09-07-2001,4.144000053405762,99.90357496839287
257,09-10-2001,4.156000137329102,100.28957731102048
258,09-11-2001,4.175000190734863,100.457171626033
259,09-14-2001,4.293000221252441,102.82634790722749
260,09-17-2001,4.382999897003174,102.09642839767838
261,09-18-2001,4.442999839782715,101.36892412022563
262,09-19-2001,4.7179999351501465,106.18951396092962
263,09-20-2001,4.510000228881836,95.59135843307952
264,09-21-2001,4.5920000076293945,101.81817682009051
265,09-24-2001,4.570000171661377,99.52090949626599
266,09-25-2001,4.521999835968018,98.94966446629455
267,09-26-2001,4.599999904632568,101.7249020675352
268,09-27-2001,4.579999923706055,99.56521779693142
269,09-28-2001,4.646999835968018,101.46288020476095
270,10-01-2001,4.638999938964844,99.82784813243903
271,10-02-2001,4.622000217437744,99.63354770961922
272,10-03-2001,4.606999874,99.6754577513616
273,10-04-2001,4.637000084,100.65118755850871
274,10-05-2001,4.664999961853027,100.60383604368783
275,10-08-2001,4.650000095367432,99.67845945105566
276,10-09-2001,4.53000021,97.41935735685291
277,10-10-2001,4.418000221252441,97.52759418199766
278,10-11-2001,4.4029998779296875,99.66047210114213
279,10-12-2001,4.447999954223633,101.02203219490218
280,10-15-2001,4.370999813079834,98.2688817010737
281,10-16-2001,4.322999954223633,98.90185630499077
282,10-17-2001,4.3480000495910645,100.5783043171908
283,10-18-2001,4.243000030517578,97.58509618500668
284,10-19-2001,4.257999897003174,100.35352030114801
285,10-22-2001,4.21999979,99.1075597012128
286,10-23-2001,4.228000164031982,100.18958233246695
287,10-24-2001,4.203000068664551,99.40870164622721
288,10-25-2001,4.208000183105469,100.11896536662456
289,10-26-2001,4.203000068664551,99.88117599279124
290,10-29-2001,4.230999946594238,100.66618790083875
291,10-30-2001,4.251999855041504,100.49633440586948
292,10-31-2001,4.214000225067139,99.1063115881975
293,11-01-2001,4.196000099182129,99.57284943228206
294,11-02-2001,4.098999977111816,97.68827169262414
295,11-05-2001,4.086999893188477,99.70724362063072
296,11-06-2001,4.107999801635742,100.51382209435005
297,11-07-2001,4.118000030517578,100.24343304198442
298,11-08-2001,4.067999839782715,98.7858137356891
299,11-09-2001,4.070000171661377,100.04917236866875
300,11-12-2001,4.107999801635742,100.93365180274314
301,11-13-2001,4.135000228881836,100.65726457034741
302,11-14-2001,4.138000011444092,100.0725461280825
303,11-15-2001,4.105999946594238,99.22667799030079
304,11-16-2001,4.0929999351501465,99.683389877906
305,11-19-2001,4.056000232696533,99.0960248463269
306,11-20-2001,4.047999858856201,99.80275213556847
307,11-21-2001,4.0329999923706055,99.62944992567677
308,11-26-2001,4.026000022888184,99.82643269289204
309,11-27-2001,4.038000106811523,100.29806467598405
310,11-28-2001,4.112999916,101.85735035177346
311,11-29-2001,4.063000202178955,98.78434926228566
312,11-30-2001,4.127999782562256,101.59979269379416
313,12-03-2001,4.199999809265137,101.7441867852568
314,12-04-2001,4.127999782562256,98.28571357208041
315,12-05-2001,4.176000118255615,101.1627988910301
316,12-06-2001,4.2170000076293945,100.98179808938572
317,12-07-2001,4.25,100.78254665190663
318,12-10-2001,4.224999904632568,99.41176246194279
319,12-11-2001,4.256999969482422,100.75739800170804
320,12-12-2001,4.244999885559082,99.71810937257773
321,12-13-2001,4.264999866485596,100.47114208399748
322,12-14-2001,4.356999874,102.15709285801722
323,12-17-2001,4.360000133514404,100.06886067480303
324,12-18-2001,4.414999961853027,101.26146391409145
325,12-19-2001,4.302999973297119,97.46319389527469
326,12-20-2001,4.393000126,102.0915675868322
327,12-21-2001,4.465000152587891,101.63897164859519
328,12-26-2001,4.535999774932861,101.59013706424666
329,12-27-2001,4.460999965667725,98.34656496943396
330,12-28-2001,4.488999843597412,100.62765922764352
331,12-31-2001,4.578999996185303,102.0049043377949
332,01-02-2002,4.526000022888184,98.84254262194206
333,01-03-2002,4.598999977111816,101.61290220624102
334,01-04-2002,4.642000198364258,100.93499068202748
335,01-07-2002,4.659999847412109,100.387756317938
336,01-08-2002,4.632999897003174,99.42060190358312
337,01-09-2002,4.703000068664551,101.51090380353031
338,01-10-2002,4.692999839782715,99.78736490036506
339,01-11-2002,4.690999984741211,99.9573864242536
340,01-14-2002,4.507999897003174,96.09891092872957
341,01-15-2002,4.547999858856201,100.88731062038441
342,01-16-2002,4.554999828338623,100.15391314203299
343,01-17-2002,4.438000202178955,97.43140218289884
344,01-18-2002,4.3379998207092285,97.74672426962422
345,01-22-2002,4.281000137329102,98.68603767321484
346,01-23-2002,4.252999782562256,99.34593894256881
347,01-24-2002,4.265999794006348,100.30566687300086
348,01-25-2002,4.297999858856201,100.7501187621906
349,01-28-2002,4.243000030517578,98.72033899151268
350,01-29-2002,4.288000106811523,101.06057214165176
351,01-30-2002,4.285999774932861,99.95335047040963
352,01-31-2002,4.216000080108643,98.36678258282654
353,02-01-2002,4.306000232696533,102.13472843638019
354,02-04-2002,4.288000106811523,99.5819757335745
355,02-05-2002,4.393000126,102.44869441634768
356,02-06-2002,4.361000061035156,99.27156694634606
357,02-07-2002,4.3420000076293945,99.56431889154224
358,02-08-2002,4.452000141143799,102.53339781946387
359,02-11-2002,4.4120001792907715,99.1015282887491
360,02-12-2002,4.481999874,101.58657506492852
361,02-13-2002,4.501999855041504,100.44622895144471
362,02-14-2002,4.5269999504089355,100.55531088788099
363,02-15-2002,4.534999847412109,100.17671519970861
364,02-19-2002,4.4670000076293945,98.50055475037075
365,02-20-2002,4.396999835968018,98.43294892451712
366,02-21-2002,4.416999816894531,100.45485516653676
367,02-22-2002,4.394999980926514,99.5019280760694
368,02-25-2002,4.364999771118164,99.31740136658601
369,02-26-2002,4.420000076293945,101.26002996700483
370,02-27-2002,4.423999786376953,100.09049117678661
371,02-28-2002,4.497000217437744,101.65010023928087
372,03-01-2002,4.548999786376953,101.15631679841984
373,03-04-2002,4.586999893188477,100.83535081547647
374,03-05-2002,4.540999889373779,98.9971657971258
375,03-06-2002,4.515999794006348,99.4494583577081
376,03-07-2002,4.466000080108643,98.89283179410094
377,03-08-2002,4.492000102996826,100.58217694630116
378,03-11-2002,4.4720001220703125,99.5547644597521
379,03-12-2002,4.485000133514404,100.290697922389
380,03-13-2002,4.517000198364258,100.71349083382921
381,03-14-2002,4.488999843597412,99.38011172155836
382,03-15-2002,4.481999874,99.84406393759635
383,03-18-2002,4.492000102996826,100.22311979647382
384,03-19-2002,4.512000084,100.44523554195447
385,03-20-2002,4.521999835968018,100.22162570438502
386,03-21-2002,4.499000072479248,99.49138070935277
387,03-22-2002,4.531000137329102,100.71127060089641
388,03-25-2002,4.572000026702881,100.90487504151673
389,03-26-2002,4.578999996185303,100.15310519338448
390,03-27-2002,4.671000003814697,102.00917247665512
391,03-28-2002,4.640999794006348,99.35773475093451
392,04-01-2002,4.690999984741211,101.07735817612912
393,04-02-2002,4.737999916,101.00191710534361
394,04-03-2002,4.6579999923706055,98.31152543166499
395,04-04-2002,4.616000175476074,99.09832939108367
396,04-05-2002,4.571000099182129,99.02512836691338
397,04-08-2002,4.560999870300293,99.78122448775214
398,04-09-2002,4.548999786376953,99.7368979551725
399,04-10-2002,4.618999958,101.53880358123293
400,04-11-2002,4.578000068664551,99.11236437089725
401,04-12-2002,4.5879998207092285,100.21843057873947
402,04-15-2002,4.445000171661377,96.8831810236264
403,04-16-2002,4.400000095367432,98.98762486937935
404,04-17-2002,4.445000171661377,101.02272898451352
405,04-18-2002,4.493000030517578,101.07986179983118
406,04-19-2002,4.498000144958496,100.1112867662354
407,04-22-2002,4.538000106811523,100.8892832495317
408,04-23-2002,4.565000057220459,100.5949746534472
409,04-24-2002,4.557000160217285,99.82475581811833
410,04-25-2002,4.614999771118164,101.2727585881435
411,04-26-2002,4.646999835968018,100.69339255551253
412,04-29-2002,4.636000156402588,99.7632950300473
413,04-30-2002,4.5320000648498535,97.75668489982459
414,05-01-2002,4.5289998054504395,99.9337983372356
415,05-02-2002,4.543000221252441,100.30912820497701
416,05-03-2002,4.5970001220703125,101.18863962553328
417,05-06-2002,4.5960001945495605,99.97824825986079
418,05-07-2002,4.618000030517578,100.47867352125239
419,05-08-2002,4.572000026702881,99.0038977152293
420,05-09-2002,4.614999771118164,100.94050184086049
421,05-10-2002,4.6579999923706055,100.9317491524387
422,05-13-2002,4.5960001945495605,98.66896097203531
423,05-14-2002,4.5960001945495605,100.0
424,05-15-2002,4.625999927520752,100.65273567670359
425,05-16-2002,4.638999938964844,100.28102057172012
426,05-17-2002,4.6539998054504395,100.32334267477793
427,05-20-2002,4.769000053405762,102.47099812554015
428,05-21-2002,4.834000110626221,101.36297036050648
429,05-22-2002,4.824999809265137,99.81381255367994
430,05-23-2002,4.896999835968018,101.4922285916908
431,05-24-2002,4.856999874,99.18317412072957
432,05-28-2002,4.869999885559082,100.26765517595896
433,05-29-2002,4.933000087738037,101.29363867883792
434,05-30-2002,4.968999862670898,100.72977446366454
435,05-31-2002,5.026000022888184,101.14711535102853
436,06-03-2002,5.067999839782715,100.83565094912986
437,06-04-2002,5.112999916,100.88792576242886
438,06-05-2002,4.933000087738037,96.47956520205109
439,06-06-2002,4.986000061035156,101.07439635829039
440,06-07-2002,4.9710001945495605,99.69916032286447
441,06-10-2002,4.9029998779296875,98.63205966689698
442,06-11-2002,4.873000144958496,99.38813514749955
443,06-12-2002,4.909999847412109,100.75927973225882
444,06-13-2002,4.827000141143799,98.30957823120795
445,06-14-2002,4.8470001220703125,100.4143356192605
446,06-17-2002,4.820000171661377,99.44295544194452
447,06-18-2002,4.8420000076293945,100.45642811586113
448,06-19-2002,4.839000225067139,99.93804662210803
449,06-20-2002,4.867000102996826,100.57862939920197
450,06-21-2002,4.8520002365112305,99.69180468115545
451,06-24-2002,4.863999843597412,100.2473125824662
452,06-25-2002,4.828999996185303,99.28043074552767
453,06-26-2002,4.848999977111816,100.41416402862524
454,06-27-2002,4.875999927520752,100.55681481823842
455,06-28-2002,4.833000183105469,99.11813484301778
456,07-01-2002,4.867000102996826,100.70349510869478
457,07-02-2002,4.929999828338623,101.29442621755864
458,07-03-2002,4.934999942779541,100.10142220314444
459,07-08-2002,4.960000038146973,100.50658755131315
460,07-09-2002,5.038000106811523,101.57258201743262
461,07-10-2002,5.03000021,99.84120887967613
462,07-11-2002,5.072000026702881,100.83498638070397
463,07-12-2002,5.046000003814697,99.4873812549034
464,07-15-2002,5.100999832,101.08996884945944
465,07-16-2002,5.018000126,98.3728737750721
466,07-17-2002,4.989999771118164,99.44200171026787
467,07-18-2002,4.989999771118164,100.0
468,07-19-2002,5.063000202178955,101.46293455729824
469,07-22-2002,5.0329999923706055,99.40746180899936
470,07-23-2002,4.874000072479248,96.84085197432185
471,07-24-2002,4.854000091552734,99.58965981474964
472,07-25-2002,4.850999832,99.93818995681613
473,07-26-2002,4.660999774932861,96.08328048552406
474,07-29-2002,4.636000156402588,99.46364257160613
475,07-30-2002,4.65500021,100.40983720786056
476,07-31-2002,4.59499979,98.71105440830904
477,08-01-2002,4.579999923706055,99.67356111034891
478,08-02-2002,4.590000152587891,100.21834561241091
479,08-05-2002,4.630000114440918,100.87145883492998
480,08-06-2002,4.610000133514404,99.56803497986677
481,08-07-2002,4.671999931335449,101.3448979615057
482,08-08-2002,4.635000228881836,99.2080543022817
483,08-09-2002,4.666999816894531,100.6903902142938
484,08-12-2002,4.590000152587891,98.3501249769091
485,08-13-2002,4.577000141143799,99.71677535921731
486,08-14-2002,4.454999923706055,97.33449391139288
487,08-15-2002,4.480000019073486,100.56116937812727
488,08-16-2002,4.489999771118164,100.22320875004695
489,08-19-2002,4.4019999504089355,98.0400929800646
490,08-20-2002,4.434000015258789,100.72694378033513
491,08-21-2002,4.416999816894531,99.61659453527842
492,08-22-2002,4.461999893188477,101.01879280415238
493,08-23-2002,4.420000076293945,99.05872214477982
494,08-26-2002,4.434999942779541,100.33936348929144
495,08-27-2002,4.5,101.46561573977657
496,08-28-2002,4.494999885559082,99.88888634575737
497,08-29-2002,4.5269999504089355,100.71190357429505
498,08-30-2002,4.436999797821045,98.01192503702677
499,09-03-2002,4.453999996185303,100.38314625059496
500,09-04-2002,4.465000152587891,100.24697252833428
501,09-05-2002,4.514999866485596,101.11981438273246
502,09-06-2002,4.512000084,99.93355963290581
503,09-09-2002,4.578999996185303,101.48492710412154
504,09-10-2002,4.557000160217285,99.5195493342139
505,09-11-2002,4.541999816894531,99.67082855397489
506,09-12-2002,4.586999893188477,100.99075469194345
507,09-13-2002,4.553999900817871,99.28057568914251
508,09-16-2002,4.548999786376953,99.89020389657848
509,09-17-2002,4.577000141143799,100.6155277221753
510,09-18-2002,4.618999958,100.91762760675174
511,09-19-2002,4.638999938964844,100.4329937464105
512,09-20-2002,4.629000186920166,99.78444164310748
513,09-23-2002,4.626999855041504,99.95678695619165
514,09-24-2002,4.649000168,100.4754768456395
515,09-25-2002,4.578999996185303,98.4942962081068
516,09-26-2002,4.505000114440918,98.38392920275098
517,09-27-2002,4.486999988555908,99.60044116697556
518,09-30-2002,4.53000021,100.95832898492898
519,10-01-2002,4.46999979,98.6754874786198
520,10-02-2002,4.46999979,100.0
521,10-03-2002,4.46999979,100.0
522,10-04-2002,4.474999904632568,100.11185939300834
523,10-07-2002,4.438000202178955,99.17319098900292
524,10-08-2002,4.361000061035156,98.26498112582344
525,10-09-2002,4.3379998207092285,99.47259252455805
526,10-10-2002,4.2729997634887695,98.50161226586145
527,10-11-2002,4.308000087738037,100.81910428707094
528,10-14-2002,4.297999858856201,99.76786841508431
529,10-15-2002,4.310999870300293,100.30246653957666
530,10-16-2002,4.357999801635742,101.09023272441378
531,10-17-2002,4.333000183105469,99.42635108609022
532,10-18-2002,4.3520002365112305,100.43849648287215
533,10-21-2002,4.343999862670898,99.81616789049751
534,10-22-2002,4.4039998054504395,101.38121419604857
535,10-23-2002,4.399000168,99.88647507558352
536,10-24-2002,4.354000091552734,98.97703853765196
537,10-25-2002,4.399000168,101.03353411807616
538,10-28-2002,4.4039998054504395,100.11365394997729
539,10-29-2002,4.501999855041504,102.22525099728156
540,10-30-2002,4.479000091552734,99.48912118548796
541,10-31-2002,4.499000072479248,100.44652780794164
542,11-01-2002,4.484000205993652,99.66659554914544
543,11-04-2002,4.480999946594238,99.93308966856415
544,11-05-2002,4.488999843597412,100.17852928137734
545,11-06-2002,4.4770002365112305,99.73268862766176
546,11-07-2002,4.544000148773193,101.49653582136449
547,11-08-2002,4.526000022888184,99.6038704820494
548,11-11-2002,4.565999984741211,100.88378174217291
549,11-12-2002,4.593999862670898,100.61322553708408
550,11-13-2002,4.553999900817871,99.12929989010118
551,11-14-2002,4.556000232696533,100.04392472380826
552,11-15-2002,4.572999954223633,100.37312819707734
553,11-18-2002,4.534999847412109,99.1690332999801
554,11-19-2002,4.545000076293945,100.22051222091093
555,11-20-2002,4.5329999923706055,99.73597175529369
556,11-21-2002,4.466000080108643,98.52195207644542
557,11-22-2002,4.540999889373779,101.67935082668677
558,11-25-2002,4.4710001945495605,98.45849600243281
559,11-26-2002,4.433000087738037,99.15007593026169
560,11-27-2002,4.414000034332275,99.57139514934103
